path	lines	elementary object/application	consumers (current static caller signal)	superseding owner	disposition	target	verification
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/section/tests.rs	531	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/section_basis.rs	208	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `section_basis` as an identifier; examples: crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/tests.rs	564	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave.rs	484	crate source; elementary object mapping unresolved pending semantic owner review	135 tracked source files mention `wave` as an identifier; examples: applications/holonics-workbench/src/adapters/hna.rs, applications/holonics-workbench/src/cli.rs, applications/holonics-workbench/src/main.rs, applications/holonics-workbench/src/session_stream.rs, applications/holonics-workbench/tests/native_checkpoint_process.rs, applications/holonics-workbench/tests/seeded_wave_context_process.rs, crates/holonic-engine/examples/analytic_field_transport.rs, crates/holonic-engine/examples/arithmetic_dimensional_receiver.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/actuate.rs	85	crate source; elementary object mapping unresolved pending semantic owner review	3 tracked source files mention `actuate` as an identifier; examples: crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave.rs, crates/holonics-hna/examples/conversation_coupled.rs, crates/holonics-hna/examples/conversation_wave.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/basis.rs	202	crate source; elementary object mapping unresolved pending semantic owner review	223 tracked source files mention `basis` as an identifier; examples: crates/holonic-body/src/channel.rs, crates/holonic-body/src/manifold.rs, crates/holonic-body/src/soul.rs, crates/holonic-core/src/conformance.rs, crates/holonic-core/src/dirac.rs, crates/holonic-core/src/exact_linear.rs, crates/holonic-core/src/exact_linear/contextual.rs, crates/holonic-core/src/exact_linear/kernel_modes.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/basis_tests.rs	170	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `basis_tests` as an identifier; examples: crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/comparison.rs	159	crate source; elementary object mapping unresolved pending semantic owner review	314 tracked source files mention `comparison` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, accelerators/rust-gpu/src/lib.rs, applications/holon-plate/src/census.rs, applications/holon-plate/src/tests.rs, crates/holonic-abi/src/morphological_conduct_cuda.rs, crates/holonic-abi/src/returned_contact_cuda.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/chart.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/comparison_tests.rs	398	crate source; elementary object mapping unresolved pending semantic owner review	17 tracked source files mention `comparison_tests` as an identifier; examples: crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/basis_tests.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/comparison/constitutive/tests.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/comparison/joint/tests.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/comparison/tests.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/continuation_tests.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/dependent/tests.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/observation/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled.rs	550	crate source; elementary object mapping unresolved pending semantic owner review	73 tracked source files mention `coupled` as an identifier; examples: applications/holonics-workbench/src/cli.rs, applications/holonics-workbench/src/main.rs, applications/holonics-workbench/src/session_stream.rs, crates/holonic-core/src/restriction/tower.rs, crates/holonic-core/src/restriction/tube.rs, crates/holonic-engine/examples/hephaestus_joint_fibre.rs, crates/holonic-engine/examples/the_channel_population_is_the_receivers.rs, crates/holonic-engine/examples/the_front_is_ordered_until_a_certificate_unorders_it.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/comparison.rs	211	crate source; elementary object mapping unresolved pending semantic owner review	314 tracked source files mention `comparison` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, accelerators/rust-gpu/src/lib.rs, applications/holon-plate/src/census.rs, applications/holon-plate/src/tests.rs, crates/holonic-abi/src/morphological_conduct_cuda.rs, crates/holonic-abi/src/returned_contact_cuda.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/chart.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/comparison/constitutive.rs	577	crate source; elementary object mapping unresolved pending semantic owner review	154 tracked source files mention `constitutive` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, crates/holonic-core/src/exact_linear/released_motion.rs, crates/holonic-engine/examples/desktop_receiver.rs, crates/holonic-engine/examples/four_torus_current.rs, crates/holonic-engine/examples/mass_energy_transport.rs, crates/holonic-engine/examples/the_bound_diagram_conducts_one_site.rs, crates/holonic-engine/examples/the_contact_population_is_read_exactly_and_the_order_needs_no_transcendental.rs, crates/holonic-engine/examples/the_source_diagram_is_bound_or_its_candidates_are_retained.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/comparison/constitutive/tests.rs	189	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/comparison/joint.rs	251	crate source; elementary object mapping unresolved pending semantic owner review	232 tracked source files mention `joint` as an identifier; examples: crates/holonic-core/src/exact_linear.rs, crates/holonic-core/src/exact_linear/bilinear.rs, crates/holonic-core/src/exact_linear/joint_bilinear.rs, crates/holonic-core/src/prime_image_algebra.rs, crates/holonic-core/src/prime_image_algebra/tests.rs, crates/holonic-engine/examples/codec_separation_cross_check.rs, crates/holonic-engine/examples/connected_holonic_field.rs, crates/holonic-engine/examples/four_torus_current.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/comparison/joint/tests.rs	371	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/comparison/tests.rs	208	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/continuation.rs	227	crate source; elementary object mapping unresolved pending semantic owner review	203 tracked source files mention `continuation` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/holonics-workbench/tests/native_checkpoint_process.rs, crates/holonic-abi/src/holon.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/incidence.rs, crates/holonic-body/src/manifold.rs, crates/holonic-body/src/manifold/body_mount.rs, crates/holonic-body/src/manifold/tests_carrier.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/continuation_tests.rs	235	crate source; elementary object mapping unresolved pending semantic owner review	2 tracked source files mention `continuation_tests` as an identifier; examples: crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled.rs, crates/holonic-life/src/native_intelligence/source_neutral_rest/wire.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/dependent.rs	931	crate source; elementary object mapping unresolved pending semantic owner review	102 tracked source files mention `dependent` as an identifier; examples: applications/holon-plate/src/tests.rs, crates/holonic-body/src/chart.rs, crates/holonic-body/src/medium.rs, crates/holonic-core/src/exact_linear.rs, crates/holonic-core/src/inertia.rs, crates/holonic-core/src/inertia/source_energy.rs, crates/holonic-core/src/prime_image_algebra.rs, crates/holonic-core/src/rebase_invariants.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/dependent/rest.rs	438	crate source; elementary object mapping unresolved pending semantic owner review	665 tracked source files mention `rest` as an identifier; examples: applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/lib.rs, applications/holon-plate/src/plate.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/schemas/mod.rs, applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/dependent/tests.rs	704	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/observation.rs	139	crate source; elementary object mapping unresolved pending semantic owner review	260 tracked source files mention `observation` as an identifier; examples: crates/holonic-core/src/restriction/fibre.rs, crates/holonic-core/src/restriction/tower.rs, crates/holonic-engine/examples/causal_state_grammar_experiment.rs, crates/holonic-engine/examples/native_conditioned_phase.rs, crates/holonic-engine/examples/receiver_code_cost.rs, crates/holonic-engine/examples/relampago_receiver_ecology.rs, crates/holonic-engine/examples/the_axis_reads_what_the_neighbour_does.rs, crates/holonic-engine/examples/the_chart_declares_the_quadric_dimension.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/observation/tests.rs	300	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/rest.rs	569	crate source; elementary object mapping unresolved pending semantic owner review	665 tracked source files mention `rest` as an identifier; examples: applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/lib.rs, applications/holon-plate/src/plate.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/schemas/mod.rs, applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/coupled/tests.rs	982	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/develop.rs	138	crate source; elementary object mapping unresolved pending semantic owner review	10 tracked source files mention `develop` as an identifier; examples: crates/holonic-engine/src/native_ecology/constitutive_fibre/circulation/rest/tests.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/archive/tests.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/current_history_source/tests.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/actuate.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/comparison.rs, crates/holonic-engine/src/native_ecology/constitutive_fibre/law_rest.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/family.rs	175	crate source; elementary object mapping unresolved pending semantic owner review	708 tracked source files mention `family` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/derivation-atlas/src/main.rs, applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/schemas/rebase.rs, applications/holon-plate/src/tests.rs, applications/holonics-workbench/src/cli.rs, applications/holonics-workbench/src/runtime.rs, crates/holonic-core/src/exact_linear.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/family/basis.rs	166	crate source; elementary object mapping unresolved pending semantic owner review	223 tracked source files mention `basis` as an identifier; examples: crates/holonic-body/src/channel.rs, crates/holonic-body/src/manifold.rs, crates/holonic-body/src/soul.rs, crates/holonic-core/src/conformance.rs, crates/holonic-core/src/dirac.rs, crates/holonic-core/src/exact_linear.rs, crates/holonic-core/src/exact_linear/contextual.rs, crates/holonic-core/src/exact_linear/kernel_modes.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/family/pullback.rs	89	crate source; elementary object mapping unresolved pending semantic owner review	119 tracked source files mention `pullback` as an identifier; examples: crates/holonic-core/src/conformance.rs, crates/holonic-core/src/exact_linear/bilinear.rs, crates/holonic-core/src/inertia.rs, crates/holonic-core/src/law.rs, crates/holonic-core/src/law/receiver.rs, crates/holonic-core/src/restriction.rs, crates/holonic-engine/examples/connected_holonic_field.rs, crates/holonic-engine/examples/the_head_reads_the_aim_and_the_census_is_four_classes.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/family/receiver.rs	325	crate source; elementary object mapping unresolved pending semantic owner review	1117 tracked source files mention `receiver` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/derivation-atlas/src/main.rs, applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/schemas/rebase.rs, applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs, applications/holon-plate/tests/cli.rs, applications/holon-plate/tests/plate_mouth.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	historical cohort: one of 20 named largest in 40 low-reference modules / 79,601 lines at c9012f17; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/family/receiver/enclosure.rs	85	crate source; elementary object mapping unresolved pending semantic owner review	242 tracked source files mention `enclosure` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/manifold.rs, crates/holonic-body/src/manifold/body_conduct.rs, crates/holonic-body/src/manifold/body_mount.rs, crates/holonic-body/src/manifold/tests_carrier.rs, crates/holonic-body/src/manifold/tests_conduct.rs, crates/holonic-body/src/medium.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/family/receiver/tests.rs	667	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/family/rest.rs	212	crate source; elementary object mapping unresolved pending semantic owner review	665 tracked source files mention `rest` as an identifier; examples: applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/lib.rs, applications/holon-plate/src/plate.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/schemas/mod.rs, applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/family/rest/tests.rs	156	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/family/section.rs	196	crate source; elementary object mapping unresolved pending semantic owner review	650 tracked source files mention `section` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/holonics-workbench/src/cli.rs, applications/holonics-workbench/src/runtime.rs, crates/holonic-abi/src/holon.rs, crates/holonic-abi/src/lib.rs, crates/holonic-abi/src/section_layout_cuda.rs, crates/holonic-abi/src/tests.rs, crates/holonic-abi/src/text_restrict_cuda.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/family/tests.rs	264	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/holon.rs	295	crate source; elementary object mapping unresolved pending semantic owner review	108 tracked source files mention `holon` as an identifier; examples: applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/lib.rs, applications/holon-plate/src/main.rs, applications/holon-plate/src/plate.rs, applications/holon-plate/src/registry.rs, applications/holon-plate/src/schemas/rebase.rs, applications/holon-plate/tests/cli.rs, applications/holon-plate/tests/plate_mouth.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/passage.rs	144	crate source; elementary object mapping unresolved pending semantic owner review	529 tracked source files mention `passage` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/tests/plate_mouth.rs, crates/holonic-abi/src/material_shadow_cuda.rs, crates/holonic-abi/src/returned_contact_cuda.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/channel.rs, crates/holonic-body/src/manifold.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/receive.rs	93	crate source; elementary object mapping unresolved pending semantic owner review	203 tracked source files mention `receive` as an identifier; examples: applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/schema.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/tests.rs, applications/holon-plate/tests/plate_mouth.rs, crates/holonic-core/src/conformance.rs, crates/holonic-core/src/law.rs, crates/holonic-core/src/law/receiver.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/receive/normalized.rs	84	crate source; elementary object mapping unresolved pending semantic owner review	102 tracked source files mention `normalized` as an identifier; examples: crates/holonic-body/src/carriage.rs, crates/holonic-body/src/channel.rs, crates/holonic-body/src/medium.rs, crates/holonic-core/src/exact_linear/kernel_modes.rs, crates/holonic-core/src/exact_value.rs, crates/holonic-core/src/law/receiver.rs, crates/holonic-core/src/rational_polynomial.rs, crates/holonic-core/src/rational_polynomial/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/reference.rs	63	crate source; elementary object mapping unresolved pending semantic owner review	233 tracked source files mention `reference` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, crates/holonic-abi/src/emission.rs, crates/holonic-abi/src/holon.rs, crates/holonic-abi/src/lib.rs, crates/holonic-abi/src/section_layout_cuda.rs, crates/holonic-body/src/carriage.rs, crates/holonic-body/src/carriage/register_chart.rs, crates/holonic-body/src/medium.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/rest.rs	611	crate source; elementary object mapping unresolved pending semantic owner review	665 tracked source files mention `rest` as an identifier; examples: applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/lib.rs, applications/holon-plate/src/plate.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/src/schemas/current.rs, applications/holon-plate/src/schemas/mod.rs, applications/holon-plate/src/schemas/training.rs, applications/holon-plate/src/tests.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/source.rs	120	crate source; elementary object mapping unresolved pending semantic owner review	1229 tracked source files mention `source` as an identifier; examples: accelerators/cuda-kernel/src/lib.rs, accelerators/rust-gpu/src/lib.rs, applications/derivation-atlas/src/main.rs, applications/holon-plate/examples/emit_form.rs, applications/holon-plate/src/lib.rs, applications/holon-plate/src/main.rs, applications/holon-plate/src/schemas/conditioned.rs, applications/holon-plate/src/schemas/current.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/source/tests.rs	85	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/tests.rs	763	crate source; elementary object mapping unresolved pending semantic owner review	no unique filename stem for static token scan; inspect parent module declarations/imports/re-exports	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave/transport_tests.rs	236	crate source; elementary object mapping unresolved pending semantic owner review	1 tracked source files mention `transport_tests` as an identifier; examples: crates/holonic-engine/src/native_ecology/constitutive_fibre/field/material_transport/normal/direct/wave.rs	unresolved	unresolved	unresolved pending import/export, operator law, and consuming-call review	not listed in historical 41/40 candidate names; static token scan only (not build-confirmed); no deletion decision inferred from mention count
